IgnoreStatement,IncludeSC,IncludeSCname,IncludeRate,IncludeRateName,IncludeRatePeriodNumber,IncludeSeasonName,ExcludeMap,IncludeMap,Geo,statementCharge/chargeName,typeCode,type,docNumber,dpsCaseNumber,datePublished,effectivePeriod/startDate,effectivePeriod/expectedEndDate,statementCharge/servicePeriod/startDate,statementCharge/servicePeriod/expectedEndDate,dpsCompanyId,dpsPscNumber,serviceType,iedrOrgAbbreviation,statementCharge/chargesComponent,statementCharge/chargeValue,measurementDefinition/unitOfMeasure,measurementDefinition/measurementSource,measurementInterval/mode,measurementInterval/kind,measurementInterval/per,measurementDefinition/calculationMethod,sourceURL,dataDownloadURL,generalRuleRefs
,9,General - Large,1,rate 1,,,,SC9,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,-0.000234,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,9,General - Large,2,rate 2,,,,SC9,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,-0.000234,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,9,General - Large,3,rate 3,,,,SC9,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,-0.000234,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,12,Multiple Dwelling - Space Heating,1EAD,rate 1 Energy and Demand,,,,SC12,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,-0.002068,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,12,Multiple Dwelling - Space Heating,2,rate 2,,,,SC12,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,-0.002068,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,12,Multiple Dwelling - Space Heating,3,rate 3,,,,SC12,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,-0.002068,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,1,Residential and Religious,5,rate 5,,,,SC1,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.319119,kW,demand,PERIOD,MONTH,1,by_variable_utility_settings,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,2,General - Small,3,rate 3,,,,SC2,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.319119,kW,demand,PERIOD,MONTH,1,by_variable_utility_settings,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,5,Electric Traction Systems,3,rate 3,,,,SC5,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.319119,kW,demand,PERIOD,MONTH,1,by_variable_utility_settings,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,5,Electric Traction Systems,4,rate 4,,,,SC5,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.319119,kW,demand,PERIOD,MONTH,1,by_variable_utility_settings,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,8,Multiple Dwellings - Redistribution,4,rate 4,,,,SC8,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.319119,kW,demand,PERIOD,MONTH,1,by_variable_utility_settings,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,8,Multiple Dwellings - Redistribution,5,rate 5,,,,SC8,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.319119,kW,demand,PERIOD,MONTH,1,by_variable_utility_settings,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,9,General - Large,4,rate 4,,,,SC9,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.319119,kW,demand,PERIOD,MONTH,1,by_variable_utility_settings,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,9,General - Large,5,rate 5,,,,SC9,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.319119,kW,demand,PERIOD,MONTH,1,by_variable_utility_settings,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,12,Multiple Dwelling - Space Heating,4,rate 4,,,,SC12,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.319119,kW,demand,PERIOD,MONTH,1,by_variable_utility_settings,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,12,Multiple Dwelling - Space Heating,5,rate 5,,,,SC12,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.319119,kW,demand,PERIOD,MONTH,1,by_variable_utility_settings,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,13,Bulk Power - Housing Developments,1,rate 1,,,,SC13,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,8457.82,,,PERIOD,MONTH,1,by_billing_cycle,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
,13,Bulk Power - Housing Developments,2,rate 2,,,,SC13,"H,I,J",Delivery Revenue Surcharge,SDR,Delivery Revenue Surcharge,14,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,8457.82,,,PERIOD,MONTH,1,by_billing_cycle,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.7
1,,,,,,,,,,,STRA,Stmt of Temp. Rate Adjustment,4,16-E-0060,1/31/17,2/1/17,,6/1/24,,3569014,10,Electric,CED,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2790473,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%22%5D%3AS%27%20%3CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,
1,,,,,,,,,,,TAX,Tax Statement,4,17-M-0815,12/23/19,1/1/20,,6/1/24,,3569014,10,Electric,CED,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2805571,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%20%5FZG%2A%20%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,
1,,,,,,,,,,,TEL,Price Listed Rates and Charges,14,,8/1/24,9/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826893,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZ%5F%2F%20L%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,
1,,,,,,,,,,,VDER-CR,VDER Cost Recovery,9,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,export,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5CKK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,
1,,,,,,,,,,,VDER-CRED,Value Stack Crediting,86,,9/26/24,10/1/24,,6/1/24,,3569014,10,Electric,CED,export,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827547,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%2E%20LKK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,
