IgnoreStatement,IncludeSC,IncludeSCname,IncludeRate,IncludeRateName,IncludeRatePeriodNumber,IncludeSeasonName,ExcludeMap,Standby,IncludeMap,Geo,endUse,statementCharge/chargeName,typeCode,type,docNumber,dpsCaseNumber,datePublished,effectivePeriod/startDate,effectivePeriod/expectedEndDate,statementCharge/servicePeriod/startDate,statementCharge/servicePeriod/expectedEndDate,dpsCompanyId,dpsPscNumber,serviceType,iedrOrgAbbreviation,statementCharge/chargesComponent,statementCharge/chargeValue,measurementDefinition/unitOfMeasure,measurementDefinition/measurementSource,measurementInterval/mode,measurementInterval/kind,measurementInterval/per,measurementDefinition/calculationMethod,generalRuleRefs,sourceURL,dataDownloadURL
,8,Residential Day Night Service,,,,,,,SC8,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,12,Residential Service with Time-of-Use Metering,,,,,,,SC12,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,5,Outdoor Lighting Service,,,,,,,SC5,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,6,General Service,,,,,,,SC6,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,9,General Service - Day Night Service,,,,,,,SC9,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,2,General Service with Demand Metering,,,,,,,SC2,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,3,Primary Service - 25 KW or more,3P,Primary Service with Demand,,,,,SC3,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,3,Primary Service - 25 KW or more,3S,Subtransmission Service with Demand,,,,,SC3,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,7,Large General Service with Time-of-Use Metering,7-1,Time-of-Use Secondary Service,,,,,SC7,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,7,Large General Service with Time-of-Use Metering,7-2,Time-of-Use Primary Service,,,,,SC7,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,7,Large General Service with Time-of-Use Metering,7-3,Time-of-Use Subtransmission Service,,,,,SC7,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,7,Large General Service with Time-of-Use Metering,7-4,Time-of-Use Transmission Service,,,,,SC7,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-1,Residential Regular - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-8,Residential Day Night - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-12,Residential ToU - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-6,General Service Regular - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-9,General Service Day Night  - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-2,General Service with Demand - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-3P,Primary Service with Demand - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-3S,Subtransmission Service with Demand - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-7-1,Time-of-Use Secondary Service - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-7-2,Time-of-Use Primary Service - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-7-3,Time-of-Use Subtransmission Service - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,11,Standby Service,11-7-4,Time-of-Use Transmission Service - Standby,,,,STB,SC11,"A,B,C,D,E,F,G,H",,Reliability Support Services Statement,RSS,Reliability Services Statement,9,,11/20/17,12/1/17,,12/1/17,,3569018,120,Electric,NYE,delivery,0,kW,demand,PERIOD,MONTH,1,max,General Information Section 3,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2794711,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%21%5FZG%2B%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,,,,,,,hasNYPA,,All,"A,B,C,D,E,F,G,H",,System Benefits Charge (Clean Energy Fund) ,SBC,System Benefits Charge,27,,10/17/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,0.004366,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 4,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827775,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2E%21L%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,,,,,,,,,All,"A,B,C,D,E,F,G,H",,CES Tier 2 Maintenance and Backstop Charge,SBC,System Benefits Charge,27,,10/17/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 4,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827775,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2E%21L%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,,,,,,,,,All,"A,B,C,D,E,F,G,H",,Integrated Energy Data Resource (IEDR),SBC,System Benefits Charge,27,,10/17/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,-0.000003,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 4,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827775,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2E%21L%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,,,,,,,,,All,"A,B,C,D,E,F,G,H",,Retail and Residential Energy Storage Program Surcharge,SBC,System Benefits Charge,27,,10/17/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,0.000319,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Rule 4,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827775,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2E%21L%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,1,Residential Service,,,,,,,SC1,"A,B,C,D,E,F,G,H",,Transition Charge Statement,TCS,Transition Charge Statement,241,,10/21/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,-0.000343,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 25,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827831,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2C%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,8,Residential Day Night Service,,,,,,,SC8,"A,B,C,D,E,F,G,H",,Transition Charge Statement,TCS,Transition Charge Statement,241,,10/21/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,-0.000343,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 25,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827831,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2C%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,12,Residential Service with Time-of-Use Metering,,,,,,,SC12,"A,B,C,D,E,F,G,H",,Transition Charge Statement,TCS,Transition Charge Statement,241,,10/21/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,-0.000343,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 25,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827831,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2C%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,2,General Service with Demand Metering,,,,,,,SC2,"A,B,C,D,E,F,G,H",,Transition Charge Statement,TCS,Transition Charge Statement,241,,10/21/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,-0.001208,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 25,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827831,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2C%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,3,Primary Service - 25 KW or more,,,,,,,SC3,"A,B,C,D,E,F,G,H",,Transition Charge Statement,TCS,Transition Charge Statement,241,,10/21/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,-0.001208,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 25,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827831,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2C%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,5,Outdoor Lighting Service,,,,,,,SC5,"A,B,C,D,E,F,G,H",,Transition Charge Statement,TCS,Transition Charge Statement,241,,10/21/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,-0.001208,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 25,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827831,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2C%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,6,General Service,,,,,,,SC6,"A,B,C,D,E,F,G,H",,Transition Charge Statement,TCS,Transition Charge Statement,241,,10/21/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,-0.001208,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 25,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827831,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2C%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,7,Large General Service with Time-of-Use Metering,,,,,,,SC7,"A,B,C,D,E,F,G,H",,Transition Charge Statement,TCS,Transition Charge Statement,241,,10/21/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,-0.001208,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 25,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827831,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2C%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,9,General Service - Day Night Service,,,,,,,SC9,"A,B,C,D,E,F,G,H",,Transition Charge Statement,TCS,Transition Charge Statement,241,,10/21/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,-0.001208,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,General Information Section 25,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827831,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZO%2C%21%5C%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
1,,,,,,,,,,,,,TSP,Tax Surcharge Percentages,53,,3/15/24,4/1/24,,4/1/24,,3569018,120,Electric,NYE,delivery,,,,,,,,,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825173,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJS%29%21%5CCK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
1,,,,,,,,,,,,,VDER-CR,VDER Cost Recovery,7,,5/30/24,6/1/24,,6/1/24,,3569018,120,Electric,NYE,delivery,,,,,,,,,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2826029,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJC%2D%21%5CKK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
1,,,,,,,,,,,,,VDER-CRED,Value Stack Crediting,87,,10/31/24,11/1/24,,11/1/24,,3569018,120,Electric,NYE,delivery,,,,,,,,,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2828071,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%27%20%5CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,,,,,,,,,All,"A,B,C,D,E,F,G,H",,Community Choice Aggregation Data Access Fee - Aggregated Customer,CCA,Community Choice Aggregation,3,20-M-0082,1/13/22,1/17/22,,1/17/22,,3569018,120,Electric,NYE,delivery,0,,,PERIOD,MONTH,1,by_billing_cycle,,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2814963,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5F%2AO%27%20LCK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
,,,,,,,,,All,"A,B,C,D,E,F,G,H",,Community Choice Aggregation Data Access Fee - Customer-Specific,CCA,Community Choice Aggregation,3,20-M-0082,1/13/22,1/17/22,,1/17/22,,3569018,120,Electric,NYE,delivery,0,,,PERIOD,MONTH,1,by_billing_cycle,,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2814963,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5F%2AO%27%20LCK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A
